0.0064247,3.12E+07
0.005645132,2.56E+07
0.004842337,2.01E+07
0.004048237,1.52E+07
0.003242439,1.06E+07
0.002433607,6.34E+06
0.001620973,2.34E+06
0.000804387,-1.39E+06
-5.48043E-06,-5.05E+06
-0.000799225,-9.17E+06
-0.001586509,-1.39E+07
-0.002364116,-1.87E+07
-0.003149681,-2.36E+07
-0.003922158,-2.84E+07
-0.004709442,-3.30E+07
-0.005497881,-3.75E+07
-0.006268584,-4.16E+07
-0.007036525,-4.30E+07
-0.007829835,-4.40E+07
-0.007829835,-4.40E+07
-0.007828182,-4.40E+07
-0.007004393,-3.60E+07
-0.006178029,-2.96E+07
-0.0053248,-2.36E+07
-0.004452188,-1.80E+07
-0.003566821,-1.28E+07
-0.002670115,-7.88E+06
-0.001785192,-3.45E+06
-0.000883364,7.45E+05
1.08318E-05,4.75E+06
0.000875686,8.91E+06
0.001743641,1.34E+07
0.002598029,1.80E+07
0.00345483,2.26E+07
0.004329626,2.72E+07
0.005198296,3.16E+07
0.006054611,3.58E+07
0.006912898,3.99E+07
0.007772187,4.38E+07
0.008693075,4.36E+07
0.009681552,4.25E+07
0.009681552,4.25E+07
0.009681244,4.25E+07
0.008782027,3.47E+07
0.007872574,2.85E+07
0.006937859,2.26E+07
0.005966042,1.69E+07
0.004997916,1.16E+07
0.004031476,6.87E+06
0.00304724,2.54E+06
0.002050217,-1.38E+06
0.001052094,-4.98E+06
6.18938E-05,-8.45E+06
-0.000900924,-1.23E+07
-0.001854799,-1.67E+07
-0.002796525,-2.12E+07
-0.003742356,-2.58E+07
-0.004698412,-3.04E+07
-0.005651149,-3.49E+07
-0.006600542,-3.92E+07
-0.007541719,-4.34E+07
-0.008449778,-4.51E+07
-0.009501202,-4.19E+07
-0.009501202,-4.19E+07
-0.009500952,-4.19E+07
-0.008531154,-3.39E+07
-0.007533513,-2.73E+07
-0.006500726,-2.11E+07
-0.00546366,-1.54E+07
-0.004402694,-9.91E+06
-0.003349854,-5.02E+06
-0.002286681,-5.58E+05
-0.001232087,3.47E+06
-0.000166627,7.20E+06
0.000886852,1.09E+07
0.001929233,1.48E+07
0.002974455,1.87E+07
0.004009508,2.26E+07
0.00506357,2.67E+07
0.006116256,3.06E+07
0.007154478,3.45E+07
0.008198931,3.83E+07
0.009246,4.19E+07
0.01031444,4.37E+07
0.01150779,4.17E+07
0.01150779,4.17E+07
0.01150758,4.17E+07
0.01044736,3.38E+07
0.009353631,2.71E+07
0.008217033,2.08E+07
0.007081703,1.50E+07
0.005947821,9.41E+06
0.004798999,4.31E+06
0.003632676,-2.37E+05
0.002465903,-4.26E+06
0.00129674,-7.81E+06
0.000128836,-1.12E+07
-0.001013331,-1.48E+07
-0.002141606,-1.85E+07
-0.003261354,-2.22E+07
-0.004384823,-2.60E+07
-0.005507569,-2.99E+07
-0.006627406,-3.38E+07
-0.00774219,-3.76E+07
-0.008860787,-4.10E+07
-0.01001502,-4.24E+07
-0.01130454,-4.18E+07
-0.01130454,-4.18E+07
-0.01130426,-4.18E+07
-0.01017251,-3.35E+07
-0.008989746,-2.67E+07
-0.007788086,-2.04E+07
-0.006564175,-1.44E+07
-0.005345393,-8.80E+06
-0.004103726,-3.62E+06
-0.002869025,9.85E+05
-0.001616586,5.20E+06
-0.000368615,8.99E+06
0.000870315,1.26E+07
0.002095402,1.61E+07
0.003316445,1.95E+07
0.004540373,2.30E+07
0.005776098,2.65E+07
0.007009032,3.00E+07
0.008231541,3.35E+07
0.009455509,3.71E+07
0.01070039,4.03E+07
0.01199951,4.22E+07
0.01360034,4.22E+07
0.01360034,4.22E+07
0.01360005,4.22E+07
0.01235136,3.40E+07
0.0110745,2.71E+07
0.009776073,2.08E+07
0.008459364,1.47E+07
0.007113809,8.85E+06
0.005784979,3.67E+06
0.004441436,-9.79E+05
0.003102068,-5.09E+06
0.00174739,-8.81E+06
0.000397296,-1.22E+07
-0.000938865,-1.56E+07
-0.002252972,-1.90E+07
-0.003576555,-2.24E+07
-0.004893576,-2.60E+07
-0.006226006,-2.97E+07
-0.007543704,-3.33E+07
-0.008854762,-3.70E+07
-0.01019663,-4.02E+07
-0.01160184,-4.17E+07
-0.01313437,-4.31E+07
-0.01313437,-4.31E+07
-0.01313392,-4.31E+07
-0.01182183,-3.46E+07
-0.01045419,-2.75E+07
-0.009056595,-2.10E+07
-0.007645207,-1.48E+07
-0.006241499,-9.14E+06
-0.004821699,-3.79E+06
-0.003413451,9.79E+05
-0.001989927,5.29E+06
-0.00054541,9.22E+06
0.000895506,1.29E+07
0.002315539,1.64E+07
0.003745472,1.98E+07
0.005157694,2.32E+07
0.006583859,2.67E+07
0.008005277,3.01E+07
0.009427707,3.34E+07
0.01085761,3.68E+07
0.01230134,4.02E+07
0.01422255,3.87E+07
0.01586927,3.94E+07
0.01586927,3.94E+07
0.01586902,3.94E+07
0.01443294,3.11E+07
0.01295466,2.43E+07
0.01142979,1.80E+07
0.00989782,1.19E+07
0.008369748,6.10E+06
0.006840921,8.09E+05
0.005303786,-3.90E+06
0.003761452,-8.07E+06
0.002224428,-1.17E+07
0.000673145,-1.51E+07
-0.000894113,-1.83E+07
-0.002437772,-2.15E+07
-0.003971443,-2.47E+07
-0.005501352,-2.81E+07
-0.007038396,-3.14E+07
-0.008555496,-3.47E+07
-0.01007576,-3.79E+07
-0.01163144,-4.05E+07
-0.01354998,-3.92E+07
-0.01539647,-3.98E+07
-0.01539647,-3.98E+07
-0.01539604,-3.98E+07
-0.0138799,-3.15E+07
-0.01229824,-2.46E+07
-0.01070158,-1.83E+07
-0.009082576,-1.23E+07
-0.007438363,-6.59E+06
-0.005809778,-1.37E+06
-0.004205481,3.28E+06
-0.002591296,7.50E+06
-0.000951821,1.12E+07
0.000688709,1.47E+07
0.002344335,1.80E+07
0.003990532,2.10E+07
0.005668835,2.39E+07
0.007350493,2.67E+07
0.009032029,2.95E+07
0.01070735,3.21E+07
0.01236706,3.52E+07
0.01406625,3.80E+07
0.01587272,3.77E+07
0.01769739,3.79E+07
0.01769739,3.79E+07
0.01769725,3.79E+07
0.01607283,2.99E+07
0.0143944,2.32E+07
0.01267597,1.71E+07
0.01095673,1.12E+07
0.009218785,5.60E+06
0.007498918,5.41E+05
0.005755164,-4.09E+06
0.003993641,-8.28E+06
0.002258799,-1.20E+07
0.000520344,-1.54E+07
-0.001220988,-1.86E+07
-0.00297853,-2.17E+07
-0.00475597,-2.36E+07
-0.006505525,-2.70E+07
-0.008284249,-3.00E+07
-0.01006548,-3.27E+07
-0.01188683,-3.39E+07
-0.01364443,-3.61E+07
-0.01547781,-3.71E+07
-0.01727188,-3.82E+07
-0.01727188,-3.82E+07
-0.01727175,-3.82E+07
-0.01646516,-3.41E+07
-0.01563659,-3.04E+07
-0.01480312,-2.71E+07
-0.01390558,-2.39E+07
-0.01300032,-2.07E+07
-0.01213,-1.78E+07
-0.01123536,-1.49E+07
-0.01037243,-1.21E+07
-0.009497829,-9.40E+06
-0.00860706,-6.75E+06
-0.007727992,-4.23E+06
-0.006860558,-1.84E+06
-0.005981329,5.09E+05
-0.005120554,2.71E+06
-0.004244315,4.86E+06
-0.003362929,6.94E+06
-0.002493643,8.90E+06
-0.001604392,1.08E+07
-0.00074022,1.26E+07
0.000141914,1.44E+07
